open_time,open,high,low,close,volume,trades
2025-07-05 00:00:00+00:00,107935.3,108368.1,107688.3,108153.4,36660.948,734951
2025-07-06 00:00:00+00:00,108153.4,109684.7,107743.4,109145.8,72388.603,1278877
2025-07-07 00:00:00+00:00,109145.8,109667.3,107456.0,108203.9,106397.578,1788546
2025-07-08 00:00:00+00:00,108203.9,109180.0,107400.0,108873.1,95156.027,1658291
2025-07-09 00:00:00+00:00,108873.2,112036.8,108273.5,111199.9,167834.731,2548622
2025-07-10 00:00:00+00:00,111199.8,117500.0,110432.2,115979.2,225570.213,3420723
2025-07-11 00:00:00+00:00,115979.2,118882.8,115186.7,117500.0,199819.357,3481508
2025-07-12 00:00:00+00:00,117500.0,118176.9,116862.4,117389.3,63722.472,1330505
2025-07-13 00:00:00+00:00,117389.4,119655.0,117164.3,119038.3,90052.381,1810973
2025-07-14 00:00:00+00:00,119038.3,123300.0,118862.6,119816.5,221556.12,4034670
2025-07-15 00:00:00+00:00,119816.5,119919.4,115678.1,117738.5,269977.446,4738657
2025-07-16 00:00:00+00:00,117738.6,120100.0,117017.1,118590.7,159165.948,3160880
2025-07-17 00:00:00+00:00,118590.7,120951.5,117412.8,119176.6,164274.401,3301670
2025-07-18 00:00:00+00:00,119176.5,120846.1,116788.9,117896.4,162246.906,3368152
2025-07-19 00:00:00+00:00,117896.5,118456.0,117245.9,117814.4,52531.193,1248912
2025-07-20 00:00:00+00:00,117814.3,118856.6,116370.1,117216.0,82380.582,1751382
2025-07-21 00:00:00+00:00,117216.1,119720.6,116454.1,117330.2,141885.848,2862908
2025-07-22 00:00:00+00:00,117330.2,120300.1,115865.0,119993.7,186832.45,3400863
2025-07-23 00:00:00+00:00,119993.7,120146.5,117250.0,118713.5,136986.897,2483435
2025-07-24 00:00:00+00:00,118713.4,119469.9,117050.2,118294.3,137377.613,2566930
2025-07-25 00:00:00+00:00,118294.4,118410.8,114667.3,117583.5,260386.754,4482676
2025-07-26 00:00:00+00:00,117583.4,118300.0,117114.2,117889.2,57218.604,1160574
2025-07-27 00:00:00+00:00,117889.3,119766.0,117800.8,119423.4,75978.959,1528886
2025-07-28 00:00:00+00:00,119423.5,119812.0,117388.0,118041.4,106712.329,2373905
2025-07-29 00:00:00+00:00,118041.5,119258.7,116923.0,117897.0,115263.463,2551661
2025-07-30 00:00:00+00:00,117897.1,118763.5,115700.0,117771.0,124917.857,2695165
2025-07-31 00:00:00+00:00,117771.1,118910.0,115373.9,115697.3,135037.467,2653586
2025-08-01 00:00:00+00:00,115697.3,116000.0,112660.0,113244.8,221282.099,4671690
2025-08-02 00:00:00+00:00,113244.8,114000.0,111910.0,112508.8,102459.448,2253136
2025-08-03 00:00:00+00:00,112508.8,114730.0,111850.0,114150.8,63183.869,1586907
2025-08-04 00:00:00+00:00,114150.9,115686.0,114053.8,115002.1,83328.591,2122581
2025-08-05 00:00:00+00:00,115002.1,115073.3,112582.4,114069.6,119316.428,2692070
2025-08-06 00:00:00+00:00,114069.6,115674.2,113304.5,114941.0,98598.67,2207330
2025-08-07 00:00:00+00:00,114941.0,117580.0,114211.4,117419.9,134409.055,2477601
2025-08-08 00:00:00+00:00,117419.9,117591.8,115850.0,116628.2,89828.611,2041990
2025-08-09 00:00:00+00:00,116628.2,117906.7,116304.0,116422.1,77924.534,1513938
2025-08-10 00:00:00+00:00,116422.1,119291.9,116413.2,119255.3,130331.779,2420657
2025-08-11 00:00:00+00:00,119255.3,122450.0,118050.0,118641.9,217088.254,4260404
2025-08-12 00:00:00+00:00,118641.8,120270.0,118154.3,120081.0,125708.555,2609039
2025-08-13 00:00:00+00:00,120080.9,123715.9,118829.0,123323.9,188073.873,3654672
2025-08-14 00:00:00+00:00,123323.9,124545.6,117004.0,118242.2,259801.57,4770691
2025-08-15 00:00:00+00:00,118242.2,119184.0,116736.3,117279.2,120542.357,2714933
2025-08-16 00:00:00+00:00,117279.1,117857.1,117089.7,117329.7,46674.42,1042735
2025-08-17 00:00:00+00:00,117329.8,118558.0,117121.6,117353.8,54386.804,1143753
2025-08-18 00:00:00+00:00,117353.9,117499.4,114605.0,116183.6,147219.779,3078165
2025-08-19 00:00:00+00:00,116183.6,116687.7,112666.6,112824.2,141024.287,3133574
2025-08-20 00:00:00+00:00,112824.1,114569.0,112301.8,114220.5,130522.37,2930095
2025-08-21 00:00:00+00:00,114220.5,114777.0,111944.0,112462.2,96406.356,2397213
2025-08-22 00:00:00+00:00,112462.2,117397.4,111625.9,116897.5,199447.977,3835737
2025-08-23 00:00:00+00:00,116897.5,116988.0,114510.0,115377.1,78419.415,1536323
2025-08-24 00:00:00+00:00,115377.1,115640.0,110484.0,113446.3,133388.002,2638475
2025-08-25 00:00:00+00:00,113446.2,113621.3,109219.8,110064.0,204839.785,4182903
2025-08-26 00:00:00+00:00,110064.1,112330.0,108559.7,111709.9,145041.438,3465884
2025-08-27 00:00:00+00:00,111710.0,112568.5,110306.9,111194.9,114205.122,2613099
2025-08-28 00:00:00+00:00,111194.9,113429.0,110811.0,112507.3,97630.277,2252826
2025-08-29 00:00:00+00:00,112507.3,112585.7,107411.4,108332.4,179725.172,3720115
2025-08-30 00:00:00+00:00,108332.4,108879.6,107281.0,108757.9,60656.883,1397811
2025-08-31 00:00:00+00:00,108758.0,109439.9,108021.0,108208.4,70149.546,1474441
2025-09-01 00:00:00+00:00,108208.4,109874.8,107211.5,109187.9,150280.626,3269303
2025-09-02 00:00:00+00:00,109187.9,111742.1,108333.0,111188.0,175961.356,3533098
2025-09-03 00:00:00+00:00,111187.9,112541.2,110486.9,111659.8,105504.421,2363045
2025-09-04 00:00:00+00:00,111659.7,112136.8,109269.1,110679.4,122300.369,2639637
2025-09-05 00:00:00+00:00,110679.5,113344.3,110153.3,110614.9,193375.404,3788859
2025-09-06 00:00:00+00:00,110614.8,111256.2,109850.0,110135.3,46282.516,1043405
2025-09-07 00:00:00+00:00,110135.2,111559.5,110120.5,111076.0,53840.584,1136788
2025-09-08 00:00:00+00:00,111075.5,112867.6,110566.5,112012.6,99117.859,2062136
2025-09-09 00:00:00+00:00,112012.7,113238.0,110714.9,111499.9,137275.133,2548235
2025-09-10 00:00:00+00:00,111499.9,114287.9,110855.8,113896.8,151901.539,2703708
2025-09-11 00:00:00+00:00,113896.8,115439.0,113340.7,115427.0,113066.078,2206093
2025-09-12 00:00:00+00:00,115427.0,116605.7,114681.5,115978.4,119013.718,2321278
2025-09-13 00:00:00+00:00,115978.4,116245.4,115032.0,115862.7,52529.59,1198605
2025-09-14 00:00:00+00:00,115862.7,116118.6,115057.0,115210.0,55087.99,1196136
2025-09-15 00:00:00+00:00,115210.0,116759.9,114338.5,115300.6,117911.279,2531767
2025-09-16 00:00:00+00:00,115300.5,116910.8,114600.0,116747.3,99446.184,2144042
2025-09-17 00:00:00+00:00,116747.3,117266.4,114623.3,116402.5,158125.07,3267980
2025-09-18 00:00:00+00:00,116402.6,117875.2,116033.5,117017.1,107215.717,2327863
2025-09-19 00:00:00+00:00,117017.1,117406.8,115049.9,115569.5,88151.649,1845963
2025-09-20 00:00:00+00:00,115569.6,116059.2,115343.0,115624.9,32355.678,731518
2025-09-21 00:00:00+00:00,115625.0,115778.0,115137.6,115183.9,32793.431,825048
2025-09-22 00:00:00+00:00,115183.9,115344.6,111469.2,112604.7,159461.568,3419373
2025-09-23 00:00:00+00:00,112604.7,113254.8,111405.1,111947.0,102258.264,2460994
2025-09-24 00:00:00+00:00,111947.0,113895.8,110935.0,113254.0,105314.096,2384763
2025-09-25 00:00:00+00:00,113253.9,113462.1,108574.1,108934.5,178663.741,3988053
2025-09-26 00:00:00+00:00,108934.6,110250.0,108566.0,109588.5,112277.659,2904945
2025-09-27 00:00:00+00:00,109588.5,109700.0,109021.9,109577.3,35871.924,875737
2025-09-28 00:00:00+00:00,109577.2,112300.0,109136.5,112119.6,77247.963,1607459
2025-09-29 00:00:00+00:00,112119.7,114377.2,111501.0,114257.1,125405.709,2558792
2025-09-30 00:00:00+00:00,114257.1,114800.0,112615.3,113988.8,119320.015,2649460
2025-10-01 00:00:00+00:00,113988.7,118631.8,113899.4,118552.4,172989.429,3495797
2025-10-02 00:00:00+00:00,118552.0,120999.0,118226.4,120481.3,145456.938,3287990
2025-10-03 00:00:00+00:00,120481.3,123900.0,119200.0,122182.7,167880.262,3823032
2025-10-04 00:00:00+00:00,122182.6,122781.1,121432.0,122343.2,70479.21,1615003
2025-10-05 00:00:00+00:00,122343.2,125877.3,122088.1,123426.7,162571.0,3659205
2025-10-06 00:00:00+00:00,123426.7,126208.5,123018.5,124628.5,140201.329,3633703
2025-10-07 00:00:00+00:00,124628.6,125098.0,120516.0,121286.5,181899.347,4202005
2025-10-08 00:00:00+00:00,121286.6,124170.6,121005.3,123237.5,127099.786,3545539
2025-10-09 00:00:00+00:00,123237.4,123740.1,119572.8,121579.3,163596.38,3938201
2025-10-10 00:00:00+00:00,121579.4,122497.0,101516.5,112714.9,391963.632,8976844
2025-10-11 00:00:00+00:00,112715.0,113300.1,109501.0,110579.1,163671.59,4650728
2025-10-12 00:00:00+00:00,110579.1,115730.3,109509.3,114894.4,217928.037,5262712
2025-10-13 00:00:00+00:00,114894.5,115912.0,113600.5,115111.9,195996.783,4656609
2025-10-14 00:00:00+00:00,115112.0,115360.2,109802.0,112983.8,259244.496,5960214
2025-10-15 00:00:00+00:00,112983.9,113576.1,110096.9,110699.0,131777.09,4671881
2025-10-16 00:00:00+00:00,110699.1,111960.0,107350.0,108129.4,193544.785,6043222
2025-10-17 00:00:00+00:00,108129.4,109199.8,103470.0,106378.6,242789.692,6936137
2025-10-18 00:00:00+00:00,106378.5,107452.6,106270.0,107117.5,68509.903,2088885
2025-10-19 00:00:00+00:00,107117.5,109399.9,106055.8,108586.2,113473.72,3182090
2025-10-20 00:00:00+00:00,108586.2,111650.0,107377.2,110469.9,139646.949,4408575
2025-10-21 00:00:00+00:00,110469.9,113940.0,107400.0,108253.7,241127.426,6899664
2025-10-22 00:00:00+00:00,108253.8,109160.0,106360.3,107532.0,180893.983,5662544
2025-10-23 00:00:00+00:00,107532.1,111240.0,107462.9,110025.9,129640.717,4205445
2025-10-24 00:00:00+00:00,110026.0,112086.0,109650.0,110965.4,110759.532,3645127
2025-10-25 00:00:00+00:00,110965.4,111903.9,110600.5,111589.4,45269.483,1390771
2025-10-26 00:00:00+00:00,111589.4,115521.7,111200.0,114497.8,97335.387,2690149
2025-10-27 00:00:00+00:00,114497.9,116380.2,113792.4,114064.1,118611.612,3606096
2025-10-28 00:00:00+00:00,114064.2,116074.3,112121.4,112833.5,131088.84,3953418
2025-10-29 00:00:00+00:00,112833.5,113593.0,109026.4,109985.6,163920.866,4943718
2025-10-30 00:00:00+00:00,109985.6,111565.1,106200.0,108263.5,205753.644,6330320
2025-10-31 00:00:00+00:00,108263.6,111233.0,108226.6,109557.3,152063.776,4790937
2025-11-01 00:00:00+00:00,109557.2,110557.0,109351.5,110047.2,41614.221,1492868
2025-11-02 00:00:00+00:00,110047.3,111216.0,109368.9,110494.9,61109.173,2070247
2025-11-03 00:00:00+00:00,110494.9,110711.0,105300.0,106544.0,174258.047,5811945
2025-11-04 00:00:00+00:00,106544.0,107271.9,98888.8,101450.3,281742.16,8565646
2025-11-05 00:00:00+00:00,101450.2,104497.6,98909.7,103837.0,167770.094,6086022
2025-11-06 00:00:00+00:00,103837.0,104210.2,100238.4,101305.6,145029.821,5320926
2025-11-07 00:00:00+00:00,101305.6,104070.7,99200.0,103305.2,163967.458,5603055
2025-11-08 00:00:00+00:00,103305.3,103373.8,101400.1,102269.3,70691.949,2559208
2025-11-09 00:00:00+00:00,102269.3,105440.0,101300.0,104670.6,92367.67,3231981
2025-11-10 00:00:00+00:00,104670.7,106666.0,104205.9,105966.3,120403.538,4212652
2025-11-11 00:00:00+00:00,105966.3,107473.7,102400.0,103005.8,132603.774,4760215
2025-11-12 00:00:00+00:00,103005.8,105297.0,100711.0,101605.8,140876.276,4703500
2025-11-13 00:00:00+00:00,101605.8,104024.6,97959.0,99654.3,236046.799,7282484
2025-11-14 00:00:00+00:00,99654.3,99862.8,93955.0,94544.9,287072.783,9131756
2025-11-15 00:00:00+00:00,94544.9,96800.0,94523.9,95560.3,90220.319,3291291
2025-11-16 00:00:00+00:00,95560.4,96600.0,92922.8,94221.7,135749.509,4603648
2025-11-17 00:00:00+00:00,94221.7,96012.2,91250.0,92169.7,205161.285,6449728
2025-11-18 00:00:00+00:00,92169.8,93799.1,89012.0,92916.9,232691.156,7177907
2025-11-19 00:00:00+00:00,92916.8,92944.8,88564.4,91508.9,226438.45,6320482
2025-11-20 00:00:00+00:00,91509.0,93150.0,86066.6,86601.3,276513.027,7702513
2025-11-21 00:00:00+00:00,86601.4,87465.4,80600.0,85093.5,449804.324,12106325
2025-11-22 00:00:00+00:00,85093.6,85599.9,83456.0,84689.4,94197.055,3300973
2025-11-23 00:00:00+00:00,84689.4,88100.0,84622.0,86807.7,138930.073,3866798
2025-11-24 00:00:00+00:00,86807.6,89177.3,85226.4,88247.1,211113.332,5760868
2025-11-25 00:00:00+00:00,88247.1,88477.6,86061.1,87324.1,149637.655,3934906
2025-11-26 00:00:00+00:00,87324.1,90655.4,86260.9,90438.1,159146.533,3774838
2025-11-27 00:00:00+00:00,90438.0,91931.9,90024.4,91292.2,113685.232,2798316
2025-11-28 00:00:00+00:00,91292.2,93080.0,90155.0,90847.8,146920.347,3370293
2025-11-29 00:00:00+00:00,90847.8,91130.0,90092.7,90765.0,54196.679,1422265
2025-11-30 00:00:00+00:00,90764.9,91934.4,90300.0,90320.6,66139.718,1670692
2025-12-01 00:00:00+00:00,90320.5,90396.9,83786.0,86241.6,296847.166,6767987
2025-12-02 00:00:00+00:00,86241.5,92273.2,86140.1,91249.1,228101.165,5320367
2025-12-03 00:00:00+00:00,91249.1,94185.0,90954.8,93376.7,201298.317,5434938
2025-12-04 00:00:00+00:00,93376.8,94040.0,90822.5,92034.7,146772.427,4163902
2025-12-05 00:00:00+00:00,92034.7,92665.5,87976.3,89288.5,179125.057,4515304
2025-12-06 00:00:00+00:00,89288.6,90257.3,88870.1,89197.1,56826.867,1591701
2025-12-07 00:00:00+00:00,89197.1,91722.0,87688.0,90345.4,129592.005,3338858
2025-12-08 00:00:00+00:00,90345.4,92262.6,89553.8,90610.8,152474.739,4053719
2025-12-09 00:00:00+00:00,90610.8,94555.0,89368.9,92638.4,181930.263,4479556
2025-12-10 00:00:00+00:00,92638.3,94443.7,91520.0,91977.5,160488.78,4232140
2025-12-11 00:00:00+00:00,91977.5,93547.3,89200.0,92477.5,191148.068,4805321
2025-12-12 00:00:00+00:00,92477.6,92719.0,89429.0,90229.6,144844.11,3756406
2025-12-13 00:00:00+00:00,90229.7,90599.0,89711.9,90191.3,36237.733,932723
2025-12-14 00:00:00+00:00,90191.3,90440.0,87504.3,88118.8,92086.654,2328828
2025-12-15 00:00:00+00:00,88118.8,89972.4,85073.0,86389.9,194216.045,4934375
2025-12-16 00:00:00+00:00,86390.0,88143.9,85226.0,87826.3,142225.048,4227432
2025-12-17 00:00:00+00:00,87826.3,90363.2,85261.3,86201.6,208646.748,5781931
2025-12-18 00:00:00+00:00,86201.6,89447.9,84408.6,85469.7,229573.679,6086801
2025-12-19 00:00:00+00:00,85469.8,89374.6,85062.7,88100.0,178284.494,5034312
2025-12-20 00:00:00+00:00,88100.0,88551.8,87698.5,88320.8,35973.848,923871
2025-12-21 00:00:00+00:00,88320.7,89050.0,87548.5,88621.3,67624.388,1874966
2025-12-22 00:00:00+00:00,88621.3,90599.0,87845.0,88581.5,154693.469,4180747
2025-12-23 00:00:00+00:00,88581.5,88904.9,86536.0,87463.0,133657.948,3476009
2025-12-24 00:00:00+00:00,87463.1,88033.3,86355.0,87627.3,81543.508,2265487
2025-12-25 00:00:00+00:00,87627.4,88594.0,86902.1,87182.8,57796.252,1544627
2025-12-26 00:00:00+00:00,87182.8,89557.6,86619.9,87318.2,149971.737,3606967
2025-12-27 00:00:00+00:00,87318.3,87956.9,87203.0,87829.4,27294.109,702865
2025-12-28 00:00:00+00:00,87829.5,88078.3,87402.6,87920.5,37359.964,886145
2025-12-29 00:00:00+00:00,87920.4,90373.4,86760.0,87203.3,190004.209,3903591
2025-12-30 00:00:00+00:00,87203.2,89355.0,86789.0,88455.3,126745.26,2751660
2025-12-31 00:00:00+00:00,88455.2,89192.8,87189.2,87608.2,96768.357,2111873
2026-01-01 00:00:00+00:00,87608.3,88881.4,87508.4,88800.0,47941.303,1056983
2026-01-02 00:00:00+00:00,88800.0,90945.1,88324.4,89951.4,176662.448,3761821
2026-01-03 00:00:00+00:00,89951.5,90716.9,89261.2,90595.8,56891.269,1281323
2026-01-04 00:00:00+00:00,90595.8,91779.7,90595.7,91497.1,73773.029,1754310
2026-01-05 00:00:00+00:00,91497.2,94760.3,91476.5,93822.4,189416.312,4067261
2026-01-06 00:00:00+00:00,93822.3,94415.4,91209.0,93708.0,187443.05,3608826
2026-01-07 00:00:00+00:00,93708.1,93708.1,90634.1,91328.0,148986.85,3128555
2026-01-08 00:00:00+00:00,91328.1,91666.0,89242.0,91059.8,168475.944,3683287
2026-01-09 00:00:00+00:00,91059.8,91999.0,89632.8,90603.6,140394.677,3331017
2026-01-10 00:00:00+00:00,90603.7,90800.0,90351.6,90469.6,25270.741,599781
2026-01-11 00:00:00+00:00,90469.7,91252.5,90175.3,90964.4,43544.382,1038354
2026-01-12 00:00:00+00:00,90964.4,92488.0,90066.0,91252.6,169237.383,3781380
2026-01-13 00:00:00+00:00,91252.5,96863.7,91011.0,95375.2,200545.918,4318052
2026-01-14 00:00:00+00:00,95375.2,97932.1,94413.4,96907.9,182043.491,4348837
2026-01-15 00:00:00+00:00,96908.0,97155.0,95080.0,95567.3,149204.741,3798595
2026-01-16 00:00:00+00:00,95567.4,95825.0,94234.5,95503.7,101218.089,2400899
2026-01-17 00:00:00+00:00,95503.8,95621.9,94977.5,95107.9,38969.233,818622
2026-01-18 00:00:00+00:00,95107.9,95490.0,93550.3,93614.0,62580.393,1329656
2026-01-19 00:00:00+00:00,93614.0,93614.1,91800.0,92589.6,108237.056,2825417
2026-01-20 00:00:00+00:00,92589.6,92845.0,87787.2,88390.6,188076.2,4631114
2026-01-21 00:00:00+00:00,88390.7,90599.5,87205.5,89411.4,208082.615,5516402
2026-01-22 00:00:00+00:00,89411.4,90327.7,88465.6,89518.5,105914.221,3188240
2026-01-23 00:00:00+00:00,89518.4,91195.0,88530.0,89558.7,124825.85,3316867
2026-01-24 00:00:00+00:00,89558.7,89893.9,89116.9,89180.7,30735.937,704903
2026-01-25 00:00:00+00:00,89180.7,89281.6,86021.7,86628.9,124879.363,2890811
2026-01-26 00:00:00+00:00,86628.9,88834.1,86463.2,88300.6,134609.491,3655855
2026-01-27 00:00:00+00:00,88300.6,89499.0,87265.4,89197.8,117926.114,3132674
2026-01-28 00:00:00+00:00,89197.8,90592.7,88786.0,89261.7,123884.859,3491891
2026-01-29 00:00:00+00:00,89261.7,89316.8,83338.3,84604.7,226761.591,5246087
2026-01-30 00:00:00+00:00,84604.7,84697.2,81000.0,84211.4,254794.516,7256441
2026-01-31 00:00:00+00:00,84211.4,84239.5,75500.0,78706.8,271548.511,7438979
2026-02-01 00:00:00+00:00,78706.7,79396.8,75644.0,76931.5,186984.08,6762058
2026-02-02 00:00:00+00:00,76931.6,79311.0,74555.0,78692.5,259646.414,10356254
2026-02-03 00:00:00+00:00,78692.5,79163.0,72889.2,75732.4,307725.516,8904271
2026-02-04 00:00:00+00:00,75732.4,76952.5,71838.0,73137.4,293124.639,9146258
2026-02-05 00:00:00+00:00,73137.5,73316.3,62233.3,62868.1,670089.741,19581560
2026-02-06 00:00:00+00:00,62868.1,71714.4,59800.0,70544.5,559182.769,16332904
2026-02-07 00:00:00+00:00,70544.5,71690.0,67250.0,69254.2,266663.651,8784245
2026-02-08 00:00:00+00:00,69254.3,72300.0,68843.7,70288.1,162753.587,5758737
2026-02-09 00:00:00+00:00,70288.2,71434.9,68271.7,70110.5,222442.828,8000547
2026-02-10 00:00:00+00:00,70110.6,70499.9,67883.0,68805.3,183872.609,6235581
2026-02-11 00:00:00+00:00,68805.3,69262.7,65718.5,67054.4,256625.524,8361548
2026-02-12 00:00:00+00:00,67054.8,68385.0,65081.0,66243.1,199993.259,6480832
2026-02-13 00:00:00+00:00,66243.2,69473.7,65833.9,68821.5,183043.289,5506424
2026-02-14 00:00:00+00:00,68821.5,70557.7,68689.1,69795.4,114534.246,3101501
2026-02-15 00:00:00+00:00,69795.4,70938.5,68029.6,68796.9,151250.13,4131070
2026-02-16 00:00:00+00:00,68796.9,70110.9,67250.0,68862.5,149579.748,4281080
2026-02-17 00:00:00+00:00,68862.6,69228.6,66588.0,67475.9,149185.122,4735651
2026-02-18 00:00:00+00:00,67475.9,68438.0,65826.1,66422.8,163973.391,4414934
2026-02-19 00:00:00+00:00,66422.8,67299.4,65595.7,66974.0,147432.601,4243601
2026-02-20 00:00:00+00:00,66973.9,68283.7,66408.1,67979.3,225303.971,5164151
2026-02-21 00:00:00+00:00,67979.3,68687.0,67488.9,67933.1,87495.493,1846629
2026-02-22 00:00:00+00:00,67933.2,68220.0,67150.0,67613.5,84343.422,1863706
2026-02-23 00:00:00+00:00,67613.6,67655.8,63860.0,64625.8,277151.296,6630619
2026-02-24 00:00:00+00:00,64625.8,64980.0,62401.7,64031.3,223150.569,5758456
2026-02-25 00:00:00+00:00,64031.4,69999.0,63876.0,67952.5,299238.818,6996840
2026-02-26 00:00:00+00:00,67952.5,68850.0,66462.0,67448.2,177837.055,5337568
2026-02-27 00:00:00+00:00,67448.1,68188.8,64875.6,65836.0,205957.364,5402389
2026-02-28 00:00:00+00:00,65836.0,67735.0,62979.5,66937.1,257922.786,6409763
2026-03-01 00:00:00+00:00,66937.0,68189.0,65011.0,65750.0,219111.436,5961363
2026-03-02 00:00:00+00:00,65749.9,70100.0,65234.4,68801.8,277378.032,7594400
2026-03-03 00:00:00+00:00,68801.8,69221.6,66080.0,68295.3,257469.9,7256084
2026-03-04 00:00:00+00:00,68295.2,74046.5,67350.0,72641.4,357143.496,9113296
2026-03-05 00:00:00+00:00,72641.4,73539.1,70612.8,70854.8,226168.28,6208035
2026-03-06 00:00:00+00:00,70854.8,71387.5,67712.3,68083.0,213382.703,5538756
2026-03-07 00:00:00+00:00,68083.0,68524.9,66850.1,67232.1,94570.162,2310757
2026-03-08 00:00:00+00:00,67232.1,68171.6,65569.2,65934.3,155747.973,3935975
2026-03-09 00:00:00+00:00,65934.3,69498.0,65770.5,68394.1,237211.547,6402136
2026-03-10 00:00:00+00:00,68394.0,71748.1,68345.0,69901.9,265674.484,6447895
2026-03-11 00:00:00+00:00,69901.8,71286.0,68932.9,70150.0,195627.956,5153969
2026-03-12 00:00:00+00:00,70150.0,70756.5,69150.0,70480.1,186490.593,5027652
2026-03-13 00:00:00+00:00,70480.1,73870.0,70342.7,70895.5,300232.121,6412789
2026-03-14 00:00:00+00:00,70895.5,71272.3,70256.0,71174.4,79283.014,1886463
2026-03-15 00:00:00+00:00,71174.4,73199.9,70815.7,72778.9,126474.242,3045577
2026-03-16 00:00:00+00:00,72778.8,74880.0,72235.6,74846.4,269076.99,6268523
2026-03-17 00:00:00+00:00,74846.4,75998.9,73330.3,73872.4,218278.973,5479878
2026-03-18 00:00:00+00:00,73872.3,74633.0,70456.0,71202.9,226755.469,5356124
2026-03-19 00:00:00+00:00,71202.9,71598.3,68750.0,69887.4,218646.177,5571163
2026-03-20 00:00:00+00:00,69887.4,71342.2,69350.0,70472.7,186241.517,4888724
2026-03-21 00:00:00+00:00,70472.6,71077.7,68511.3,68881.5,74084.886,1878597
2026-03-22 00:00:00+00:00,68881.5,69555.8,67300.0,67830.6,134880.564,3656404
2026-03-23 00:00:00+00:00,67830.7,71789.8,67400.1,70865.9,291099.678,7419964
2026-03-24 00:00:00+00:00,70866.0,71377.5,68884.5,70523.9,196191.95,4920785
2026-03-25 00:00:00+00:00,70524.0,71999.9,70375.0,71297.5,166515.849,4276151
2026-03-26 00:00:00+00:00,71297.5,71408.1,68115.8,68788.0,186473.614,4295874
2026-03-27 00:00:00+00:00,68788.1,69142.7,65501.0,66364.2,212351.048,4882340
2026-03-28 00:00:00+00:00,66364.1,67284.0,65888.0,66334.8,89373.492,1936311
2026-03-29 00:00:00+00:00,66334.8,67100.0,64918.2,65977.9,110278.396,2569247
2026-03-30 00:00:00+00:00,65978.0,68148.4,65754.2,66764.4,187059.065,4757179
2026-03-31 00:00:00+00:00,66764.4,68600.0,65938.0,68241.5,243333.085,5862363
2026-04-01 00:00:00+00:00,68241.4,69288.0,67534.9,68086.5,157276.22,4106767
2026-04-02 00:00:00+00:00,68086.4,68639.1,65676.1,66868.5,188358.921,4638638
2026-04-03 00:00:00+00:00,66868.6,67350.0,66240.0,66930.0,79267.833,1992751
2026-04-04 00:00:00+00:00,66930.0,67554.5,66745.5,67271.0,50770.337,974725
2026-04-05 00:00:00+00:00,67271.1,69108.0,66575.5,68997.9,104918.169,2094751
2026-04-06 00:00:00+00:00,68997.9,70332.5,68227.5,68817.9,166757.236,4113878
2026-04-07 00:00:00+00:00,68817.9,72743.4,67711.0,71890.2,232828.247,5373548
2026-04-08 00:00:00+00:00,71890.2,72858.5,70671.6,71038.1,183378.492,4083755
2026-04-09 00:00:00+00:00,71038.2,73128.0,70428.0,71750.4,175806.457,4240779
2026-04-10 00:00:00+00:00,71750.4,73450.0,71382.1,72917.4,156569.666,3530906
2026-04-11 00:00:00+00:00,72917.4,73773.4,72451.9,73013.4,80169.67,1757326
2026-04-12 00:00:00+00:00,73013.4,73094.4,70458.2,70711.1,134822.989,2700369
2026-04-13 00:00:00+00:00,70711.2,74870.0,70517.3,74385.0,213029.519,4357102
2026-04-14 00:00:00+00:00,74384.9,76009.0,73766.8,74106.9,183261.49,4218005
2026-04-15 00:00:00+00:00,74106.9,75425.6,73449.0,74776.2,131029.771,3436946
2026-04-16 00:00:00+00:00,74776.3,75500.0,73256.8,75106.8,158397.725,4081084
2026-04-17 00:00:00+00:00,75106.8,78300.0,74480.0,77030.6,239395.915,5543309
2026-04-18 00:00:00+00:00,77030.6,77380.0,75395.9,75653.8,105894.391,2448295
2026-04-19 00:00:00+00:00,75653.8,76200.0,73700.2,73758.4,128978.211,3539624
2026-04-20 00:00:00+00:00,73758.4,76531.0,73669.0,75790.1,166149.667,4412505
2026-04-21 00:00:00+00:00,75790.1,76999.0,74777.9,76288.2,164760.987,4536844
2026-04-22 00:00:00+00:00,76288.3,79444.0,76078.6,78139.8,191087.096,4654803
2026-04-23 00:00:00+00:00,78139.7,78648.0,76504.6,78216.8,172485.012,4384196
2026-04-24 00:00:00+00:00,78217.4,78546.0,77206.8,77395.4,127783.005,3111521
2026-04-25 00:00:00+00:00,77395.3,77847.0,77100.0,77585.0,46592.486,1074571
2026-04-26 00:00:00+00:00,77585.0,78994.8,77280.0,78613.5,79943.305,1958460
2026-04-27 00:00:00+00:00,78614.4,79455.0,76400.0,77331.2,169100.883,3759613
2026-04-28 00:00:00+00:00,77331.2,77450.0,75635.6,76298.1,103918.877,2755530
2026-04-29 00:00:00+00:00,76298.2,77873.2,74868.0,75749.9,186533.503,3744656
2026-04-30 00:00:00+00:00,75749.9,76630.3,75273.5,76305.4,99754.46,2581648
2026-05-01 00:00:00+00:00,76305.4,78879.9,76265.4,78192.0,152998.306,3193414
2026-05-02 00:00:00+00:00,78191.9,79145.0,77979.3,78652.9,51441.108,1220863
2026-05-03 00:00:00+00:00,78652.8,79428.9,78027.0,78529.0,72033.621,1769810
2026-05-04 00:00:00+00:00,78529.0,80771.7,78128.3,79826.1,280916.582,5588231
